duration_frames,word,pause_trigger_t,no,duration_measured_img,img,age,offset_img,word_score_pc,gender,scan day,correct_resp,offset_word,delay_frames_before,duration_measured_word,ID,session,rt,onset_img,key_t,response,condition,delay_frames_after,word_label,onset_word,word_score_warriner
42,kiss,,1,0.3158680420019664,image_stim_p.png,34,1.2675503339851275,-2.8785481086132907,female,Mon,0,0.8508102919731755,180,0.3496524579823017,efjkln,1,0.052003541990416124,0.9516822919831611,1.0036858339735772,e,faceWord_exp,120,pos,0.5011578339908738,7.78
42,famous,,2,0.3281640420027543,image_stim_p.png,34,3.050868708989583,-0.8050043475134195,female,Mon,1,2.634030333982082,180,0.35464970898465253,efjkln,1,-0.15061962499748915,2.7227046669868287,2.5720850419893395,i,faceWord_exp,120,neu,2.2793806249974295,5.89
42,sled,,3,0.34018816699972376,image_stim_p.png,34,4.800394416990457,-1.9273821271493088,female,Mon,0,4.4046357499901205,180,0.3447695829963777,efjkln,1,0.4792101249913685,4.460206249990733,4.939416374982102,e,faceWord_exp,120,pos,4.059866166993743,6.35
42,tomato,,4,0.3284811659832485,image_stim_n.png,34,6.55064062497695,-1.3575770021145472,female,Mon,0,6.150888666976243,120,0.3432529580022674,efjkln,1,0.4842242909944616,6.222159458993701,6.706383749988163,i,faceWord_exp,180,neu,5.807635708973976,5.8
42,limousine,,5,0.3315320840047207,image_stim_p.png,34,8.80535520898411,-1.4783411251765788,female,Mon,0,8.401017291995231,120,0.34293199999956414,efjkln,1,0.43310612501227297,8.47382312497939,8.906929249991663,e,faceWord_exp,180,pos,8.058085291995667,6.14
42,fiddle,,6,0.3294167499989271,image_stim_p.png,34,11.071814291994087,-1.0601571884744718,female,Mon,1,10.656007874989882,180,0.34519791600177996,efjkln,1,0.44703233300242573,10.74239754199516,11.189429874997586,i,faceWord_exp,120,neu,10.310809958988102,5.05
